"Sex","Month","Sub_occupation","Employment_status","Count","Main_occupation"
"Males",1995 Feb,"Arts and Media Professionals","Part time",10.51143733,"Professionals"
"Males",1995 Feb,"Automotive and Engineering Trades Workers","Full time",334.28030227,"Technicians and Trades Workers"
"Males",1995 Feb,"Automotive and Engineering Trades Workers","Part time",6.22753433,"Technicians and Trades Workers"
"Males",1995 Feb,"Business, Human Resource and Marketing Professionals","Full time",171.32343462,"Professionals"
"Males",1995 Feb,"Business, Human Resource and Marketing Professionals","Part time",13.79068314,"Professionals"
"Males",1995 Feb,"Carers and Aides","Full time",12.36363393,"Community and Personal Service Workers"
"Males",1995 Feb,"Carers and Aides","Part time",5.4493473,"Community and Personal Service Workers"
"Males",1995 Feb,"Chief Executives, General Managers and Legislators","Full time",39.31829345,"Managers"
"Males",1995 Feb,"Chief Executives, General Managers and Legislators","Part time",0.93195308,"Managers"
"Males",1995 Feb,"Cleaners and Laundry Workers","Full time",71.02347949,"Labourers"
"Males",1995 Feb,"Cleaners and Laundry Workers","Part time",39.89473692,"Labourers"
"Males",1995 Feb,"Clerical and Office Support Workers","Full time",60.78562262,"Sales Workers"
"Males",1995 Feb,"Clerical and Office Support Workers","Part time",7.09180441,"Sales Workers"
"Males",1995 Feb,"Construction Trades Workers","Full time",250.46416678,"Technicians and Trades Workers"
"Males",1995 Feb,"Construction Trades Workers","Part time",10.30922304,"Technicians and Trades Workers"
"Males",1995 Feb,"Construction and Mining Labourers","Full time",98.56775243,"Labourers"
"Males",1995 Feb,"Construction and Mining Labourers","Part time",8.1828983,"Labourers"
"Males",1995 Feb,"Design, Engineering, Science and Transport Professionals","Full time",164.46216993,"Professionals"
"Males",1995 Feb,"Design, Engineering, Science and Transport Professionals","Part time",7.36464052,"Professionals"
"Males",1995 Feb,"Education Professionals","Full time",113.35455742,"Professionals"
"Males",1995 Feb,"Education Professionals","Part time",11.6465528,"Professionals"
"Males",1995 Feb,"Electrotechnology and Telecommunications Trades Workers","Full time",170.90544249,"Technicians and Trades Workers"
"Males",1995 Feb,"Electrotechnology and Telecommunications Trades Workers","Part time",7.52695886,"Technicians and Trades Workers"
"Males",1995 Feb,"Engineering, ICT and Science Technicians","Full time",106.8227907,"Technicians and Trades Workers"
"Males",1995 Feb,"Engineering, ICT and Science Technicians","Part time",2.95426389,"Technicians and Trades Workers"
"Males",1995 Feb,"Factory Process Workers","Full time",164.04409799,"Labourers"
"Males",1995 Feb,"Factory Process Workers","Part time",16.56659744,"Labourers"
"Males",1995 Feb,"Farm, Forestry and Garden Workers","Full time",76.66712409,"Labourers"
"Males",1995 Feb,"Farm, Forestry and Garden Workers","Part time",29.4116381,"Labourers"
"Males",1995 Feb,"Farmers and Farm Managers","Full time",143.95211839,"Managers"
"Males",1995 Feb,"Farmers and Farm Managers","Part time",9.11640862,"Managers"
"Males",1995 Feb,"Food Preparation Assistants","Full time",28.58946349,"Labourers"
"Males",1995 Feb,"Food Preparation Assistants","Part time",27.49064053,"Labourers"
"Males",1995 Feb,"Food Trades Workers","Full time",71.05641331,"Technicians and Trades Workers"
"Males",1995 Feb,"Food Trades Workers","Part time",6.78207414,"Technicians and Trades Workers"
"Males",1995 Feb,"General Clerical Workers","Full time",37.94498703,"Clerical and Administrative Workers"
"Males",1995 Feb,"General Clerical Workers","Part time",3.7445395,"Clerical and Administrative Workers"
"Males",1995 Feb,"Health Professionals","Full time",66.53362379,"Professionals"
"Males",1995 Feb,"Health Professionals","Part time",5.34806136,"Professionals"
"Males",1995 Feb,"Health and Welfare Support Workers","Full time",15.31293973,"Community and Personal Service Workers"
"Males",1995 Feb,"Health and Welfare Support Workers","Part time",1.94320437,"Community and Personal Service Workers"
"Males",1995 Feb,"Hospitality Workers","Full time",29.58774972,"Community and Personal Service Workers"
"Males",1995 Feb,"Hospitality Workers","Part time",24.3179148,"Community and Personal Service Workers"
"Males",1995 Feb,"Hospitality, Retail and Service Managers","Full time",207.10144999,"Managers"
"Males",1995 Feb,"Hospitality, Retail and Service Managers","Part time",15.71285456,"Managers"
"Males",1995 Feb,"ICT Professionals","Full time",73.79685122,"Professionals"
"Males",1995 Feb,"ICT Professionals","Part time",2.40364679,"Professionals"
"Males",1995 Feb,"Inquiry Clerks and Receptionists","Full time",26.00915337,"Clerical and Administrative Workers"
"Males",1995 Feb,"Inquiry Clerks and Receptionists","Part time",3.55962316,"Clerical and Administrative Workers"
"Males",1995 Feb,"Legal, Social and Welfare Professionals","Full time",54.60171943,"Professionals"
"Males",1995 Feb,"Legal, Social and Welfare Professionals","Part time",2.97281484,"Professionals"
"Males",1995 Feb,"Machine and Stationary Plant Operators","Full time",142.12704604,"Machinery Operators and Drivers"
"Males",1995 Feb,"Machine and Stationary Plant Operators","Part time",3.96764592,"Machinery Operators and Drivers"
"Males",1995 Feb,"Mobile Plant Operators","Full time",80.1634051,"Machinery Operators and Drivers"
"Males",1995 Feb,"Mobile Plant Operators","Part time",3.34715069,"Machinery Operators and Drivers"
"Males",1995 Feb,"Numerical Clerks","Full time",81.03913206,"Clerical and Administrative Workers"
"Males",1995 Feb,"Numerical Clerks","Part time",6.50136367,"Clerical and Administrative Workers"
"Males",1995 Feb,"Office Managers and Program Administrators","Full time",20.94260767,"Clerical and Administrative Workers"
"Males",1995 Feb,"Office Managers and Program Administrators","Part time",1.49719907,"Clerical and Administrative Workers"
"Males",1995 Feb,"Other Clerical and Administrative Workers","Full time",95.65884954,"Sales Workers"
"Males",1995 Feb,"Other Clerical and Administrative Workers","Part time",5.35202879,"Sales Workers"
"Males",1995 Feb,"Other Labourers","Full time",107.26202171,"Labourers"
"Males",1995 Feb,"Other Labourers","Part time",29.93034191,"Labourers"
"Males",1995 Feb,"Other Technicians and Trades Workers","Full time",119.96386849,"Technicians and Trades Workers"
"Males",1995 Feb,"Other Technicians and Trades Workers","Part time",3.72154064,"Technicians and Trades Workers"
"Males",1995 Feb,"Personal Assistants and Secretaries","Full time",10.33131532,"Clerical and Administrative Workers"
"Males",1995 Feb,"Personal Assistants and Secretaries","Part time",1.20017891,"Clerical and Administrative Workers"
"Males",1995 Feb,"Protective Service Workers","Full time",70.45817639,"Community and Personal Service Workers"
"Males",1995 Feb,"Protective Service Workers","Part time",5.54923835,"Community and Personal Service Workers"
"Males",1995 Feb,"Road and Rail Drivers","Full time",201.25311084,"Machinery Operators and Drivers"
"Males",1995 Feb,"Road and Rail Drivers","Part time",27.57274172,"Machinery Operators and Drivers"
"Males",1995 Feb,"Sales Assistants and Salespersons","Full time",131.99494175,"Sales Workers"
"Males",1995 Feb,"Sales Assistants and Salespersons","Part time",44.71147798,"Sales Workers"
"Males",1995 Feb,"Sales Representatives and Agents","Full time",104.03696079,"Sales Workers"
"Males",1995 Feb,"Sales Representatives and Agents","Part time",4.71241606,"Sales Workers"
"Males",1995 Feb,"Sales Support Workers","Full time",22.21877407,"Sales Workers"
"Males",1995 Feb,"Sales Support Workers","Part time",13.86961372,"Sales Workers"
"Males",1995 Feb,"Skilled Animal and Horticultural Workers","Full time",49.85205202,"Technicians and Trades Workers"
"Males",1995 Feb,"Skilled Animal and Horticultural Workers","Part time",13.37916044,"Technicians and Trades Workers"
"Males",1995 Feb,"Specialist Managers","Full time",241.32825814,"Managers"
"Males",1995 Feb,"Specialist Managers","Part time",7.71200025,"Managers"
"Males",1995 Feb,"Sports and Personal Service Workers","Full time",19.11188333,"Community and Personal Service Workers"
"Males",1995 Feb,"Sports and Personal Service Workers","Part time",10.6310583,"Community and Personal Service Workers"
"Males",1995 Feb,"Storepersons","Full time",40.13793581,"Machinery Operators and Drivers"
"Males",1995 Feb,"Storepersons","Part time",11.06479074,"Machinery Operators and Drivers"
"Males",1995 May,"Arts and Media Professionals","Full time",28.30814915,"Professionals"
"Males",1995 May,"Arts and Media Professionals","Part time",8.08019759,"Professionals"
"Males",1995 May,"Automotive and Engineering Trades Workers","Full time",341.24203091,"Technicians and Trades Workers"
"Males",1995 May,"Automotive and Engineering Trades Workers","Part time",9.94072735,"Technicians and Trades Workers"
"Males",1995 May,"Business, Human Resource and Marketing Professionals","Full time",176.44849918,"Professionals"
"Males",1995 May,"Business, Human Resource and Marketing Professionals","Part time",11.67643712,"Professionals"
"Males",1995 May,"Carers and Aides","Full time",12.23098296,"Community and Personal Service Workers"
"Males",1995 May,"Carers and Aides","Part time",5.15090705,"Community and Personal Service Workers"
"Males",1995 May,"Chief Executives, General Managers and Legislators","Full time",41.03993392,"Managers"
"Males",1995 May,"Chief Executives, General Managers and Legislators","Part time",0.61741696,"Managers"
"Males",1995 May,"Cleaners and Laundry Workers","Full time",68.51817909,"Labourers"
"Males",1995 May,"Cleaners and Laundry Workers","Part time",35.85190515,"Labourers"
"Males",1995 May,"Clerical and Office Support Workers","Full time",53.60924371,"Sales Workers"
"Males",1995 May,"Clerical and Office Support Workers","Part time",8.08829104,"Sales Workers"
"Males",1995 May,"Construction Trades Workers","Full time",258.21781492,"Technicians and Trades Workers"
"Males",1995 May,"Construction Trades Workers","Part time",13.98064757,"Technicians and Trades Workers"
"Males",1995 May,"Construction and Mining Labourers","Full time",99.37351799,"Labourers"
"Males",1995 May,"Construction and Mining Labourers","Part time",9.35450603,"Labourers"
"Males",1995 May,"Design, Engineering, Science and Transport Professionals","Full time",165.00119588,"Professionals"
"Males",1995 May,"Design, Engineering, Science and Transport Professionals","Part time",7.01628158,"Professionals"
"Males",1995 May,"Education Professionals","Full time",104.62402882,"Professionals"
"Males",1995 May,"Education Professionals","Part time",21.72027897,"Professionals"
"Males",1995 May,"Electrotechnology and Telecommunications Trades Workers","Full time",159.86683676,"Technicians and Trades Workers"
"Males",1995 May,"Electrotechnology and Telecommunications Trades Workers","Part time",5.43815671,"Technicians and Trades Workers"
"Males",1995 May,"Engineering, ICT and Science Technicians","Full time",107.79488672,"Technicians and Trades Workers"
"Males",1995 May,"Engineering, ICT and Science Technicians","Part time",5.97352614,"Technicians and Trades Workers"
"Males",1995 May,"Factory Process Workers","Full time",152.99990315,"Labourers"
"Males",1995 May,"Factory Process Workers","Part time",15.43258085,"Labourers"
"Males",1995 May,"Farm, Forestry and Garden Workers","Full time",75.72678937,"Labourers"
"Males",1995 May,"Farm, Forestry and Garden Workers","Part time",20.66574663,"Labourers"
"Males",1995 May,"Farmers and Farm Managers","Full time",145.07546084,"Managers"
"Males",1995 May,"Farmers and Farm Managers","Part time",11.06929841,"Managers"
"Males",1995 May,"Food Preparation Assistants","Full time",24.01536869,"Labourers"
"Males",1995 May,"Food Preparation Assistants","Part time",27.56768409,"Labourers"
"Males",1995 May,"Food Trades Workers","Full time",70.11959176,"Technicians and Trades Workers"
"Males",1995 May,"Food Trades Workers","Part time",6.2292298,"Technicians and Trades Workers"
"Males",1995 May,"General Clerical Workers","Full time",34.59187038,"Clerical and Administrative Workers"
"Males",1995 May,"General Clerical Workers","Part time",3.31375273,"Clerical and Administrative Workers"
"Males",1995 May,"Health Professionals","Full time",75.05025801,"Professionals"
"Males",1995 May,"Health Professionals","Part time",7.68895891,"Professionals"
"Males",1995 May,"Health and Welfare Support Workers","Full time",16.03254691,"Community and Personal Service Workers"
"Males",1995 May,"Health and Welfare Support Workers","Part time",2.83955081,"Community and Personal Service Workers"
"Males",1995 May,"Hospitality Workers","Full time",27.93462307,"Community and Personal Service Workers"
"Males",1995 May,"Hospitality Workers","Part time",26.06074718,"Community and Personal Service Workers"
"Males",1995 May,"Hospitality, Retail and Service Managers","Full time",212.63093623,"Managers"
"Males",1995 May,"Hospitality, Retail and Service Managers","Part time",17.43447203,"Managers"
"Males",1995 May,"ICT Professionals","Full time",82.91465419,"Professionals"
"Males",1995 May,"ICT Professionals","Part time",2.58720671,"Professionals"
"Males",1995 May,"Inquiry Clerks and Receptionists","Full time",22.19936911,"Clerical and Administrative Workers"
"Males",1995 May,"Inquiry Clerks and Receptionists","Part time",4.38948202,"Clerical and Administrative Workers"
"Males",1995 May,"Legal, Social and Welfare Professionals","Full time",48.92841482,"Professionals"
"Males",1995 May,"Legal, Social and Welfare Professionals","Part time",2.01122293,"Professionals"
"Males",1995 May,"Machine and Stationary Plant Operators","Full time",151.76065889,"Machinery Operators and Drivers"
"Males",1995 May,"Machine and Stationary Plant Operators","Part time",4.66074288,"Machinery Operators and Drivers"
"Males",1995 May,"Mobile Plant Operators","Full time",86.94807701,"Machinery Operators and Drivers"
"Males",1995 May,"Mobile Plant Operators","Part time",3.81709911,"Machinery Operators and Drivers"
