"Level","Description","1986 Aug","1986 Nov","1987 Feb","1987 May","1987 Aug","1987 Nov","1988 Feb","1988 May","1988 Aug","1988 Nov","1989 Feb","1989 May","1989 Aug","1989 Nov","1990 Feb","1990 May","1990 Aug","1990 Nov","1991 Feb","1991 May","1991 Aug","1991 Nov","1992 Feb","1992 May","1992 Aug","1992 Nov","1993 Feb","1993 May","1993 Aug","1993 Nov","1994 Feb","1994 May","1994 Aug","1994 Nov","1995 Feb","1995 May","1995 Aug","1995 Nov","1996 Feb","1996 May","1996 Aug","1996 Nov","1997 Feb","1997 May","1997 Aug","1997 Nov","1998 Feb","1998 May","1998 Aug","1998 Nov","1999 Feb","1999 May","1999 Aug","1999 Nov","2000 Feb","2000 May","2000 Aug","2000 Nov","2001 Feb","2001 May","2001 Aug","2001 Nov","2002 Feb","2002 May","2002 Aug","2002 Nov","2003 Feb","2003 May","2003 Aug","2003 Nov","2004 Feb","2004 May","2004 Aug","2004 Nov","2005 Feb","2005 May","2005 Aug","2005 Nov","2006 Feb","2006 May","2006 Aug","2006 Nov","2007 Feb","2007 May","2007 Aug","2007 Nov","2008 Feb","2008 May","2008 Aug","2008 Nov","2009 Feb","2009 May","2009 Aug","2009 Nov","2010 Feb","2010 May","2010 Aug","2010 Nov","2011 Feb","2011 May","2011 Aug","2011 Nov","2012 Feb","2012 May","2012 Aug","2012 Nov","2013 Feb","2013 May","2013 Aug","2013 Nov","2014 Feb","2014 May","2014 Aug","2014 Nov","2015 Feb","2015 May","2015 Aug","2015 Nov","2016 Feb","2016 May","2016 Aug","2016 Nov","2017 Feb","2017 May","2017 Aug","2017 Nov","2018 Feb","2018 May"
5,"Professionals-Arts and Media Professionals-Full time-Females",9.07769495,8.31470054,10.58337944,11.11208756,11.56354071,11.0370325,11.65560317,15.00094623,12.12371246,11.8122964,12.55470781,12.05808991,12.503575,14.08607043,11.97869117,11.72678412,13.45819351,14.38917874,13.15116352,12.53944258,13.02025759,12.73143028,13.74372482,13.92971366,17.37149729,15.65666034,10.26969539,14.05984007,14.62647017,16.02311877,14.75507318,13.75213511,15.3595643,15.82771972,14.49768293,12.52152357,13.79781095,16.77344721,14.11332592,15.39353081,19.78173518,21.91572523,21.24955102,17.62095536,19.81870902,20.02473964,15.48166064,15.64091893,15.06609339,18.51575705,19.42618377,19.90563399,21.36872898,23.6363419,20.41816234,18.9661577,15.18230972,17.17238502,17.2511602,18.1224744,16.74591028,18.58036932,19.62181188,19.96555904,21.22836908,20.60014262,21.90270518,17.71407242,23.41989443,22.98736426,24.08027241,17.65365001,19.88475401,21.26464627,16.31676382,21.70542209,22.92221782,20.74071221,24.03037158,27.06254836,21.08123662,21.28318648,20.86159768,23.58319033,20.83348899,20.85948264,20.27258966,17.836134,16.23370698,15.93817866,17.9162559,19.98347769,21.89235337,25.71275174,26.03018009,25.07512178,24.2414882,18.88550705,18.90876244,15.46597937,20.12291391,20.94313626,27.72470055,31.16270067,27.36986844,23.89116575,20.98116498,19.50446833,21.83934571,19.89471701,21.51704883,22.71489674,20.61368171,24.63055484,24.58322728,22.61701532,21.58788863,23.20346347,24.18216618,24.79054623,25.66299252,25.25790808,32.78418059,26.30031731,27.2360782,29.40975778,31.04605667,28.21475698
5,"Professionals-Arts and Media Professionals-Full time-Males",28.50056652,30.0639774,32.95707683,30.82861855,29.76888618,28.30699033,26.93069045,30.96277156,27.77706054,31.47871202,25.2127299,28.78057033,30.48980077,30.53947843,26.28148864,29.20446501,34.25597813,33.96443877,27.37929435,24.4885076,23.80824168,27.93068156,30.0305932,33.28664598,27.59916489,27.33832665,27.8610703,31.74707979,30.78641749,26.72053723,26.8145096,28.74236478,27.7768461,28.70297424,29.503883,28.30814915,30.75651807,30.13726428,30.77473559,28.78062421,29.53188932,35.07934263,31.18802133,27.1150947,31.12749956,28.18617941,28.59765755,27.84467512,31.19847768,30.25255884,28.82558374,31.21368559,28.94552741,31.51932729,33.44165028,32.75066761,31.14721976,29.8260303,29.85941546,31.28188603,29.53789577,31.33988852,30.84116803,32.91918773,29.96893227,31.53996339,34.1970462,32.40301764,29.41142525,27.39250243,27.24829142,28.19932899,31.57209605,33.0105658,32.47076778,30.10999885,28.87679407,29.67245512,34.47056555,38.38455581,38.41502484,36.974362,33.72943165,33.25660315,35.67813794,35.69599872,35.22441691,33.01785232,30.54432292,36.4004112,36.6142147,35.51010065,26.31394487,39.29048234,36.22899083,36.15983557,34.92087713,35.97536236,34.99588957,38.63792778,30.07818145,28.38205405,36.2759614,38.26164473,37.06237034,37.69036988,35.69169059,33.83546067,34.91758254,31.74812417,33.72298281,42.69179968,32.56275772,31.67249724,29.96510255,37.17905632,34.17649996,41.25123662,40.01871356,45.50409355,34.1504032,33.49424316,31.12125234,35.71223708,31.5259958,35.52808335,38.7719027,37.31454151
5,"Professionals-Arts and Media Professionals-Part time-Females",4.74290134,8.08966543,6.67477925,7.63849632,6.63458904,4.97324019,5.95455727,6.32820545,6.75986169,7.24125442,4.00661715,6.04320102,7.56626483,6.8709857,5.79354091,5.91054225,6.3043435,7.57588455,10.05938151,8.81467249,7.12069775,7.94423486,7.0479391,7.50878592,8.02035991,11.36190843,7.59869303,7.6956299,6.43879774,7.12976217,9.48137017,10.66349252,7.78316545,9.38137603,8.31427481,10.36848127,9.1480053,10.43445256,9.77459649,9.94105732,9.33745521,9.88500274,9.45546803,10.80212827,11.9196752,12.15228171,11.2335642,14.02704767,12.04548898,9.22190331,11.25668174,9.51277416,9.9058275,11.31610649,12.4632698,11.7094476,12.10996397,14.93013653,12.72044051,10.57479305,13.28242902,12.18761371,12.38011635,10.02432624,10.46775329,15.70007494,11.06585784,12.79133587,14.15732157,12.47700935,15.18708626,15.60762948,17.16284565,15.37606049,15.20698933,13.75336167,13.41005625,13.91280134,16.01510725,14.31648712,15.95427369,14.28585594,13.99044642,18.6291041,20.26567341,15.14512912,15.33356019,13.69095313,14.38878954,17.13856725,19.13857888,16.54233094,18.28611019,18.33110727,18.86729477,19.21790692,14.492008,15.11239798,17.97946546,16.46684771,17.37782161,18.45922049,19.96288215,21.85109176,20.34627107,15.13485072,15.66739473,15.44724231,17.37284315,18.43214851,24.06542412,27.52837163,23.1973738,24.89878619,21.0628953,19.73107866,18.89611916,22.73847633,22.49386813,18.90285316,21.54780233,26.48155607,23.26487974,28.35321205,28.97568953,24.57840742,19.83011449,23.50544701
5,"Professionals-Arts and Media Professionals-Part time-Males",5.60075721,4.49162081,7.21556102,6.67330029,6.43456512,5.28163014,6.78521864,7.24848255,7.35203071,10.00714573,8.94410607,8.29762775,6.77061332,7.45339388,9.4583534,6.40396162,7.40952266,6.45786646,7.87846927,7.45811586,7.80206964,8.12172761,9.71432971,9.13101596,9.55551534,6.26878764,7.9465672,7.24095161,6.38312661,7.89238979,6.92237797,7.11242448,7.98408891,7.23754227,10.51143733,8.08019759,12.72142177,9.01592361,9.50176266,9.59809419,11.18228776,7.368233,6.70161685,9.29983159,11.78229732,12.40618792,14.37828405,10.24237418,8.57126421,11.01204735,8.72251423,6.95879473,9.75467939,10.16507852,11.98438696,13.82150025,13.16577067,12.20021264,12.09404549,16.18220634,13.90877026,14.61342763,15.1781903,12.31901955,12.02949174,12.54443474,11.97555213,10.04726177,11.73067186,11.08659976,13.39280099,12.02249373,11.7643386,13.49848556,12.4392641,13.9214356,18.05512424,13.9626475,14.27291011,15.01386395,13.75480079,13.57352519,13.69534727,10.79870906,14.70953906,11.74014397,15.58127361,12.32402137,17.32091953,12.5603391,19.02067455,16.62712842,14.75162344,12.57551345,17.53895902,13.80172334,17.70760884,13.10115541,12.61860862,15.22068602,13.58083307,11.59372388,12.99858812,16.69499924,18.88803756,12.48651923,12.92263195,19.26745883,18.94207315,13.6488457,13.20930851,10.04269317,15.86769964,19.0434086,16.28786942,12.8603652,19.80157604,24.03597902,16.84256534,13.26352686,14.42159557,14.20496837,20.49564258,16.44820128,14.18066907,14.18647283,17.76537979,14.96237982
5,"Professionals-Business, Human Resource and Marketing Professionals-Full time-Females",37.7564679,40.73756869,38.84290949,43.50835748,43.05937987,43.82273624,50.25221821,49.35242147,53.24838861,55.39354781,56.03812235,57.36669624,53.2903462,59.40396029,63.82393774,66.06580587,64.8524593,64.65931851,64.68844596,69.03563501,68.65435462,64.20048642,69.89356017,69.02456118,67.31663394,71.25439217,67.65776077,65.35478546,66.22383255,64.8637201,74.34080382,73.63740624,78.6803537,82.1957727,79.47456753,87.05762685,91.52673882,93.30006747,88.28995533,89.11737075,99.77458392,98.68276071,97.80668009,99.69548774,111.13104435,107.38681182,105.44841241,107.73253698,103.16939572,116.78696238,112.61098402,113.47516307,118.17461686,126.03759506,133.29382742,135.87244914,138.01724557,132.87574057,147.61892836,139.81881624,137.89669189,134.03723422,135.49680736,148.7732901,154.23187762,144.41443993,142.69901777,146.864323,144.29928621,144.57903517,155.42684222,165.37688838,161.11576397,152.6226116,158.29177762,172.7697615,161.63937287,168.38554153,180.72432149,176.9057207,184.58949467,184.47827979,191.92063232,186.35420573,193.13478685,196.59913011,219.55327118,213.92645341,208.48167839,221.9889287,202.64527338,193.72309024,209.8122575,207.62239447,219.57738557,208.51523114,209.46667494,200.41848071,216.86838766,216.28239324,228.12216853,219.76083398,222.37413758,235.97750314,218.62784714,220.23137445,215.57286968,218.80297663,216.83392026,222.76203867,248.61088777,227.32322852,241.02828144,230.12868985,240.84920317,233.418657,216.56069141,234.58117682,239.05152019,247.29759053,252.92658685,236.06001331,245.81692387,246.67099483,247.82316066,269.42600579,272.49839096,264.2716366
5,"Professionals-Business, Human Resource and Marketing Professionals-Full time-Males",135.01027755,135.4985933,128.17373084,134.77550835,143.99847099,142.59880266,148.10389089,150.57306023,152.13114167,155.56620346,154.71153101,162.68530945,170.05834215,174.33130316,166.43436074,167.75051789,176.0828088,171.57884384,166.5463887,168.08204729,172.85525389,159.6354295,158.13138931,157.34496075,164.55766164,165.59760828,161.48325799,154.06156447,160.95565636,163.08209942,164.26496815,166.3406515,166.04789383,169.57659575,171.32343462,176.44849918,177.00840852,182.44953991,177.7515617,182.40864743,189.74584137,194.67310266,181.35571055,167.65812785,170.5030972,186.58333646,193.59387892,200.97193674,196.91260784,202.31039711,204.03575881,206.94084227,205.80902467,218.94893426,230.23130527,239.08759921,234.83163148,221.20113548,220.40553035,229.01682127,243.65020249,227.95321292,233.16658569,235.50364185,239.97938731,238.85110852,252.92398636,236.27943471,233.15439233,239.9185538,255.91281114,248.46977672,249.31584976,242.15156743,229.42658265,246.0088404,241.85967532,255.13599979,247.68930554,257.93820017,241.02833921,253.74270823,267.21648947,280.64938922,260.93109182,267.31728365,276.82635271,278.89717465,275.28555194,271.49559315,270.19651788,258.0771426,255.76038945,296.03502825,298.94156866,273.52343031,272.13350318,266.63995035,292.48035976,292.88970013,281.09219474,274.34773981,298.19035851,294.76932176,286.572022,301.50404529,304.60942624,282.69058405,273.46813252,280.72267029,292.30653818,274.29410807,298.69393848,303.76893455,293.75136548,288.41400247,308.6927347,301.07171476,313.60815692,300.05573374,307.26640685,302.46184249,325.28857301,332.87305704,319.43880162,332.16319817,347.69026091,326.1297268
5,"Professionals-Business, Human Resource and Marketing Professionals-Part time-Females",10.79444651,10.9228886,10.98045646,11.30666554,10.80967202,12.44978783,11.49297414,13.70814777,13.48883333,13.23816504,12.76893732,14.07208734,14.0837194,14.40873737,16.4191282,17.21197383,14.75847138,17.04284414,20.33962702,18.50603757,17.20073099,18.91107684,18.3695541,20.24095059,16.57609608,20.63571722,19.3331561,17.11349638,20.65016558,18.94789381,18.64344809,22.18423661,23.62612262,19.05920451,18.76397039,23.33194177,18.5311516,21.83628104,20.49962519,20.86545282,20.69372389,25.42842934,23.75757708,25.0363819,23.42312154,24.49653511,20.51838278,25.56842327,26.6237451,25.24517041,26.48799199,28.54640114,27.0537353,32.13676221,26.99428895,32.09832003,34.6866683,31.35687056,29.05339014,36.80871026,37.00797799,37.07421482,35.24167792,33.38204071,40.40437469,36.62610124,38.92285532,42.79896033,40.15764418,43.80036379,43.63107502,46.82898685,51.24571285,46.38037,50.61485538,46.34154041,58.76580519,51.27140732,52.29180629,59.11141046,58.51781591,58.62574156,48.67777972,62.16264775,62.26373946,59.98109022,61.26221462,58.54134723,67.52321362,62.70274272,56.42611507,61.82433098,62.69602142,62.84747413,65.81424539,60.89056555,61.09185764,67.34715391,68.31391551,64.85844126,69.66880309,68.58948051,77.29212127,73.10684353,64.43771443,66.41430691,81.18464123,82.83826076,64.42213659,70.30001883,69.25945115,66.24315039,68.72224547,73.01576403,85.20601422,90.65345872,85.83094776,78.07107201,81.71926928,83.21620501,94.47838375,100.95001466,94.81770234,90.33086609,91.04301425,89.14073704,89.7451364,89.7487185
5,"Professionals-Business, Human Resource and Marketing Professionals-Part time-Males",5.49830925,6.55130044,8.32135896,7.31953326,8.22249393,8.47343389,7.22986146,7.55420492,6.4488858,7.37900876,4.8381858,7.52042366,8.15791037,9.31276181,8.51809994,12.38736501,11.3030227,9.43782843,8.43759984,9.24114744,9.51528374,10.43530387,9.63677925,11.74984978,11.4849921,10.1982171,7.11674136,8.65656205,7.02713584,8.10524448,10.95463354,8.89617212,10.69921777,12.86311045,13.79068314,11.67643712,9.87225931,12.4085111,12.13307516,13.85089047,8.71867139,8.43964864,9.51770546,11.44997778,12.29445773,12.15000798,14.02822997,10.77125871,13.17839602,15.43021565,14.7073576,15.68950892,14.81748779,15.73583247,13.22971613,19.14258689,18.01458601,18.058998,17.51224576,21.60694465,22.78118775,19.43117996,17.86199732,18.54043727,18.58042294,20.81628716,20.25416555,20.01326347,19.39067445,20.98067767,23.22434833,26.02205208,20.33218826,22.47356187,23.10250654,24.43954272,21.7383307,25.80129101,28.76817063,26.05128278,28.18514326,29.30941473,26.33636341,24.48654653,24.05732974,26.6943314,25.78367206,33.21338903,32.61874393,26.41353936,24.77381745,27.73006654,27.95905976,30.40575627,25.05389313,30.63044707,27.06920502,30.74822314,25.60503074,29.00077534,26.2292722,26.45314167,30.20970977,31.31021033,25.87647987,34.5299725,28.73557518,33.63288991,27.05318636,25.5437539,27.71672544,28.14298964,28.06528805,32.86759655,36.05142154,35.30227827,31.94574306,36.48299747,37.88842454,39.12543586,42.09422726,39.04878247,34.65596518,40.32666867,34.50542889,32.16598769,37.80456756,38.17314097
5,"Professionals-Design, Engineering, Science and Transport Professionals-Full time-Females",14.7249952,17.96784618,19.55855853,16.03500125,16.29891976,18.71795358,19.92696387,16.10195313,15.83110913,16.05504266,19.1989767,25.43739386,24.3644628,19.91616334,19.70395152,20.34629677,22.65012449,16.49667154,17.13825652,21.75482015,21.96525024,21.15347491,24.87505084,24.07529999,19.45711286,25.63690641,20.61409558,22.36380246,22.44235483,24.97518408,25.56938549,25.55351951,24.26788051,24.26375317,26.61780794,28.43168444,24.25426607,27.25786938,28.79184917,30.34018441,34.66853151,35.94493131,36.69605078,38.37540117,38.01269034,35.14530394,38.89518466,35.80195917,36.54305411,37.38398067,40.62212419,37.00848412,31.63375079,34.87530831,37.93550645,42.66556134,48.24295125,40.25136019,42.59729383,40.94329861,42.84228253,42.34348657,46.62269511,50.46456955,49.84993172,46.97691342,54.63778491,45.79715123,41.92401745,44.40669173,48.42412873,52.27720509,49.18450572,51.02138705,48.89494201,57.28657245,56.62566166,59.70491432,61.48718615,56.07369736,57.85285231,65.09771146,64.96153867,63.16155119,59.06906218,65.27041954,73.59022943,73.05575985,74.36310974,66.87235931,75.29332156,64.06142301,70.7698146,72.29684322,68.75954054,67.6127496,65.60283398,77.65342971,81.89444929,76.62816649,69.7000107,67.33669946,75.05863428,75.69787695,77.9081982,77.05054528,88.91337192,80.10750276,69.4443392,68.51932718,78.25697635,69.99490896,76.46244962,76.2702519,75.90769915,72.85379308,72.19370367,72.26898641,81.3239814,83.43353159,90.46266762,89.07235891,100.04114772,91.81643092,89.63287893,80.31573828,101.4944854,102.45243897
5,"Professionals-Design, Engineering, Science and Transport Professionals-Full time-Males",141.31521459,147.48819976,152.60975547,151.72683886,146.50181259,137.6462561,157.21453696,150.55531872,147.7201585,142.94366493,158.55128014,156.13427135,154.60735314,162.81093242,168.77140221,155.77190613,148.47089652,152.12698923,164.0822842,155.64799364,156.34705877,152.4448909,142.68350331,153.35114478,159.00668498,161.82056882,150.04378319,136.66261785,141.90403523,153.68647357,152.04822959,154.08740354,161.96953355,161.94608717,164.46216993,165.00119588,164.62630986,166.26483618,165.85386229,159.36080125,150.62301591,163.41181124,165.89727816,170.0077481,176.56160571,174.26676026,175.18947477,167.67068398,172.96517071,182.79516087,193.46407383,172.55612192,164.41963166,164.46285994,169.29686316,169.69046257,168.12556185,174.29963964,188.53935526,182.22415313,170.659594,171.66524918,177.63647051,179.22754715,169.45779091,181.83115673,168.03283952,170.09414447,169.78703737,177.34914028,176.84155445,177.16016725,169.27797604,182.3533874,197.8692128,203.11189571,204.17821746,205.66006153,205.25517118,208.45167346,213.04773489,196.26060684,209.61933917,202.59301268,205.20339625,212.75934684,221.82415841,220.10053669,217.50335743,235.16971411,243.32067094,222.19075881,229.22090467,215.65809005,228.87763576,229.80708307,236.25102899,240.62990136,270.38646354,260.33891574,253.83941991,241.41884423,254.84098179,258.87695397,257.35121218,249.55389801,251.28175317,257.59498176,260.95431291,241.42860707,243.95360102,242.97729069,243.82715227,248.35722845,252.42954026,248.43911795,241.55416395,235.01680009,232.67327438,240.02384692,243.36305265,264.99804023,275.58389057,264.90040288,262.44277482,253.0917267,261.45520943,263.55470421
5,"Professionals-Design, Engineering, Science and Transport Professionals-Part time-Females",4.23419685,3.70912034,3.5780362,4.28291313,4.37592278,3.99359025,4.63503061,4.23580156,3.92006057,4.56987238,5.57631998,6.04645087,5.60633903,4.74558927,5.98011818,6.22183354,4.76006593,5.71967427,5.20660106,4.70201099,5.56318706,4.28078127,5.84827779,8.09689986,8.78519067,8.6735447,7.0153481,6.50186693,4.18390812,5.46840655,6.95997078,8.5067378,8.05969753,7.8336699,8.37673261,7.38286776,7.2940823,7.90834551,9.35881091,8.33463833,7.63278916,8.29407675,5.76727535,7.68552198,7.57451843,11.99732788,10.28285747,10.27635074,9.51286979,9.27151898,11.6284898,9.90037276,7.69208269,10.52402329,10.43355916,12.05924048,10.12623592,10.66203329,13.47917947,15.11993103,15.36494796,12.93226594,12.77000935,15.87045999,16.36010463,14.01641054,13.49643847,15.43162789,17.02845051,16.95645969,14.56306658,16.84044558,16.72287245,16.65371895,16.60732696,19.26797476,19.10772597,20.03999311,18.45249462,21.71682385,21.70005169,18.36830561,15.79300488,17.75925875,25.04835195,23.59046159,22.52343578,29.26230765,26.97718564,26.58846606,26.18292303,27.56547349,22.2821466,19.25908582,27.73668213,27.62777292,27.79646251,28.97488679,25.66487824,27.82033586,29.66623728,32.54137811,33.74282827,33.87745535,27.46574227,32.70327524,33.68771937,32.87370757,31.45489812,37.58190728,34.43302567,36.62237642,34.1636642,30.30757759,39.15270806,39.06413977,29.73409349,28.08991993,32.30720051,37.66064153,39.13530588,33.72293952,38.04945862,40.71282735,36.19988896,37.78887129,45.29318748,46.76381749
5,"Professionals-Design, Engineering, Science and Transport Professionals-Part time-Males",5.53202581,5.08971878,3.05925812,3.1108209,4.33648363,5.53788402,4.96988225,5.33378813,6.72153991,5.2598401,6.47928738,6.44210563,5.6728991,5.44287098,6.0717366,4.34654545,6.43914618,4.92522176,4.50058907,5.89143499,5.52922771,7.26657571,7.14675278,9.57482627,8.88941885,5.8441264,6.41780034,5.71131901,4.8261082,5.11197243,7.48469532,7.73701071,7.29474487,6.85653641,7.36464052,7.01628158,6.0265991,7.80804867,6.61593826,8.63293726,7.97132013,5.99660143,8.93806145,9.35359561,9.15547899,11.20139165,8.42863235,12.21668989,9.77238643,9.21604209,8.06680001,9.39715852,11.50222562,10.22506299,10.70280307,10.95514469,12.88797833,14.79206316,11.55504239,12.69880229,12.79991722,10.29000785,12.08557189,13.20824691,17.15453724,11.69377662,11.50324095,13.97286125,16.0159919,16.20417013,14.81371596,14.88523665,16.68116,15.74540764,14.42046382,15.98986193,16.44576483,14.44112705,16.57839079,18.81418035,17.5027409,16.30185139,12.82139312,18.0741837,17.50773194,21.38405269,18.82707684,16.03557849,11.41635055,14.84059159,22.39401715,20.82359585,18.09316628,21.00872287,20.58692327,22.57405209,26.90392404,27.68855267,21.80635102,25.11099807,21.56079284,27.00492277,21.88748677,28.20847442,22.07520241,21.3148671,26.83862953,23.63218069,22.17512427,22.78564114,20.23076481,24.79200079,30.80709624,31.84845359,27.75807281,26.73778256,26.12855799,25.12452638,20.18907544,28.70583055,23.97695017,28.62005051,26.06825126,33.6117953,27.4218909,25.13136369,25.90736325,23.91599262
5,"Professionals-Education Professionals-Full time-Females",135.33132929,137.17453675,134.36053933,135.60972061,134.41033029,139.43396191,129.83851685,130.77558891,136.82297237,137.06410078,136.12926607,134.62268853,137.86131404,144.07739244,146.04823417,151.29898516,148.18678066,147.86120987,147.06978407,145.38066365,146.8800049,142.7435063,150.31015526,156.27772759,155.76228033,143.0605943,156.78928159,157.76008198,163.44321381,160.20504263,163.45115501,155.97526407,152.60965154,146.53176417,153.13918469,168.40818221,172.25588936,169.19820411,166.88155652,161.82085916,155.19735524,158.84525238,157.2032264,158.80744292,165.1535878,157.54276333,157.15719667,168.02587084,173.72964391,173.24494959,171.90002404,169.75904341,174.88309927,165.35388249,163.12016744,163.14130519,162.8769562,173.45872115,173.8483045,174.20242158,165.18159136,172.47548259,168.9227827,179.19730041,176.32034749,180.0711748,183.49482647,176.61798418,188.82784496,186.69487185,179.52755645,186.80286382,188.85388412,177.03212548,180.77328871,187.74316956,186.40628064,180.52443879,184.26427746,182.77085898,179.18523856,191.0082334,188.41108584,192.64521355,190.16908363,193.07821608,196.0653669,204.86763681,196.10469353,195.85383253,192.11926916,199.36683345,201.20913204,198.33246988,194.34164084,207.69873636,221.86426151,226.14362758,209.14547951,215.79532753,194.98847431,212.55851046,194.91293615,200.89083329,207.1058402,219.55618359,222.11204791,228.6397848,211.46683972,224.4274225,219.52313373,214.34524572,207.95434007,210.8737684,228.24756927,250.59073354,234.8985559,242.77356041,226.50098388,232.26364403,243.54176102,251.62688201,260.93951602,241.09745354,251.15356805,262.49173229,272.32868148,271.30337398
